Symbol,Name,Current Price,Market Cap (mil),RS Rating,Comp Rating,EPS Rating,SMR Rating,A/D Rating,Quality Score,% Chg 3 Months,% Chg 6 Months,% Chg 12 Months,Sector,ROE
BFB,Brown-Forman Cl B,27.95,13211.1,11,16,41,B,B,34.95,-10.3,-19.2,-42.9,ALCOHL/TOB,23.1
H,Hyatt Hotels,148.87,14214.7,51,30,11,C,C,34.95,2.3,31.9,-2.4,LEISURE,10.6
HTZ,Hertz Global Holdings,5.18,1609.9,28,33,48,E,B,34.85,-32.3,-40.1,65.5,LEISURE,-90.1
SBAC,SBA Communications,198.68,21334.1,16,35,98,-,E,34.85,-15.5,-10.8,-19.3,REAL EST,NA
AVNT,Avient,32.63,2987,15,22,59,C,C+,34.8,-2.8,-3.1,-32.1,CHEMICAL,10.6
DJCO,Daily Journal,416.91,574.1,26,31,34,B,D+,34.8,3.3,8.4,-14.4,MEDIA,32.6
GBLI,Global Indemnity,28.83,412.1,18,36,75,D,D+,34.75,-5.2,1.1,-15.2,INSURANCE,6.4
GLP,Global Partners,45.79,1556.6,18,44,65,C,E,34.75,-12.2,-13,-3.9,ENERGY,14.5
KMT,Kennametal,22.75,1734.4,23,30,70,D,C-,34.75,-9.9,15.5,-9.8,MACHINE,8.3
MAC,Macerich,18.02,4554.6,45,33,20,D,B-,34.75,2.2,22.8,-1.9,REAL EST,-7.5
NETD,Nabors Energy II Cl A,11.34,432.3,45,31,10,-,B+,34.75,1.4,2.9,6.3,MISC,NA
TGS,Transportadora Gas ADR,22.48,3384.4,14,22,41,B,C+,34.7,-16.7,-15.6,2.4,ENERGY,26
CRI,Carter's,32.35,1178.6,19,29,25,C,B+,34.5,-1.2,-15.4,-50.8,APPAREL,24.8
GLBE,Global-E Online,34.65,5867.8,17,39,65,C,D-,34.5,1.1,-4.6,-9.5,SOFTWARE,-8.4
ATKR,Atkore,68.33,2299.6,16,29,41,C,B-,34.45,-13,5.9,-20.5,BUILDING,35.4
LAZ,Lazard,49.21,5549.2,28,39,51,C,D-,34.45,-9.9,23.4,-3.3,FINANCE,46.1
MHK,Mohawk Industries,119.9,7449.5,32,35,32,D,B-,34.4,3.4,9.9,-21.1,BUILDING,8.1
GETY,Getty Images,2.09,864,20,32,38,C,C+,34.35,8.3,13,-46.5,INTERNET,6.1
CPB,Campbell's,30.93,9221.1,13,20,49,B,C,34.3,-5.6,-15.8,-34.2,FOOD/BEV,23.2
WSO,Watsco,362.29,14689.4,9,32,64,B,D-,34.3,-25.3,-20,-24.2,BUILDING,22
ALK,Alaska Air Group,43.77,5047.1,14,34,55,B,D-,34.25,-13.9,5.4,-4,TRANSPRT,14.7
ALX,Alexander's,234.54,1197.8,51,31,25,C,D,34.25,-9.5,16.2,3.5,REAL EST,21
CDNA,CareDx,14.97,796.8,17,21,30,B,B-,34.25,16.6,-19,-34.5,MEDICAL,9.7
CNH,CNH Industrial,10.78,13483.8,15,36,45,C,C,34.25,-18.4,-8.6,-3.6,MACHINE,17.1
EVO,Evotec ADR,4.1,363.9,32,40,25,E,B+,34.25,1.2,-2.6,12.9,MEDICAL,-18.9
IPI,Intrepid Potash,28.23,375.9,19,39,80,D,D-,34.25,-23.2,-14.8,15.3,AGRICULTRE,-0.6
MKC,McCormick,66.85,17940.4,17,24,51,B,D+,34.2,-6.4,-10.9,-15.1,FOOD/BEV,15.4
DVAX,Dynavax Technologies,10.38,1217.2,18,43,32,C,C,34.15,-7,-4.8,-3.6,MEDICAL,4.5
FIS,Fidelity Natl Info Svcs,67.79,35412,12,37,47,B,D,34.15,-15.7,-15.1,-25,FINANCE,16.7
HRI,Herc Holdings,131.91,4384.2,14,31,58,B,D-,34.1,-10.4,18.4,-37,FINANCE,27.5
CCAP,Crescent Capital BDC,14.3,530,15,27,49,C,C+,34.05,-3.1,-10.5,-22.7,FINANCE,12
DE,Deere,472.76,127800.7,32,30,55,C,D-,34,-8.1,1.8,15,AGRICULTRE,31.8
OBA,Oxley Bridge Acquisition,10.05,317.8,36,31,5,-,A,34,NA,NA,NA,MISC,NA
SOLV,Solventum,71.44,12386.8,26,29,45,B,D-,34,-3.4,5.8,-2.4,MEDICAL,15.9
BVS,Bioventus,6.94,573.8,14,25,71,B,E,33.95,8.4,-10.2,-48,MEDICAL,21.9
ACI,Albertsons,18.65,10244.6,20,24,33,B,C,33.85,-9.2,-16.6,-0.6,RETAIL,45.1
AMPL,Amplitude Cl A,10.14,1343.7,21,34,38,C,C,33.85,-20.2,14.3,12.3,SOFTWARE,2.9
FRPH,FRP Holdings,24.99,477.4,16,32,28,C,B,33.85,-8.3,-6,-15.6,REAL EST,1.5
MLKN,MillerKnoll,17.45,1195.6,14,30,58,C,C-,33.85,-11.7,6.3,-26,CONSUMER,10.1
T,AT&T,25.14,179760.7,32,25,48,B,E,33.85,-10,-8.7,13.2,TELECOM,14.6
VTEX,VTEX,4.49,821.4,8,32,38,C,B,33.85,-28.5,-16.1,-32.5,SOFTWARE,9.2
CTRI,Centuri Holdings,21.26,1884.7,48,38,30,D,D+,33.75,1.4,17.5,13.6,UTILITY,6.7
FND,Floor & Decor Cl A,72.48,7805.4,13,24,60,C,C,33.75,-7.9,-0.7,-30.3,RETAIL,9.8
FYBR,Frontier Comms Parent,37.54,9396.8,45,28,15,D,B,33.75,2.2,3.7,3.8,TELECOM,-6.3
GLOB,Globant,59.78,2660.2,2,27,76,B,D-,33.7,-32.7,-49.5,-72.7,BUSINS SVC,15.5
KKR,KKR,121.24,108018.5,14,35,76,C,E,33.7,-19.3,7.1,-15.4,FINANCE,18.1
PFLT,PennantPark FR Cap,9.07,899.9,13,35,46,B,D,33.7,-15.3,-9,-21.7,FINANCE,10.2
MOMO,Hello Group ADR,6.89,1185.8,26,35,42,C,D+,33.65,-19.8,20.5,1,INTERNET,10.7
LENB,Lennar Cl B,119.67,31634.2,36,26,34,C,C-,33.55,10,15.8,-23.3,BUILDING,14
MUSA,Murphy USA,379.5,7321.3,13,25,70,C,D+,33.5,-11.3,-22,-19.6,RETAIL,60.2
STZ,Constellation Brands A,139.62,24614,8,17,55,B,C,33.5,-20.5,-25.5,-42,ALCOHL/TOB,30.2
ETD,Ethan Allen,27.58,701.7,21,27,51,C,C-,33.45,-6.8,-3.3,-6,RETAIL,10.8
FCBC,First Community Bkshs,33.62,615.7,14,24,51,B,D+,33.45,-15.2,-12.1,-20.3,BANKS,10.2
TRN,Trinity Industries,28.27,2285.3,23,31,56,D,C,33.45,8.4,12,-20.9,TRANSPRT,14.6
TYRA,Tyra Biosciences,14.23,756.7,66,36,8,-,D+,33.35,32,41,-50.3,MEDICAL,-31.6
GEFB,Greif Cl B,62.05,2927.5,22,26,44,C,C,33.3,-11.3,6.7,-8.5,MISC,11.8
LNN,Lindsay,116.62,1267.1,16,26,64,B,E,33.3,-15.2,-10,-5.9,AGRICULTRE,14.6
OI,O-I Glass,12.6,1941.3,28,31,49,D,C,33.3,-14.1,5.6,2.6,MISC,9.5
JACS,Jackson Acqn II Cl A,10.44,308.9,45,29,5,-,B+,33.25,1.1,3.4,NA,MISC,48.2
PHR,Phreesia,23.48,1406.8,25,41,71,D,E,33.2,-13.2,-4.5,29.4,SOFTWARE,-22.7
BLMN,Bloomin' Brands,7.98,678.8,8,23,27,C,A,33.15,-20.2,-3.7,-50.2,RETAIL,47.4
SIBN,SI-BONE,15.49,668.2,36,43,42,D,D,33.15,-10.8,7.6,22.8,MEDICAL,-18.4
SVA,Sinovac Biotech,6.47,644.7,32,52,48,E,-,33.1,0,0,0,MEDICAL,0
TNET,TriNet Group,63.33,3077.1,12,16,43,B,C+,33.1,-3.6,-18.4,-30.9,BUSINS SVC,367.4
AGCO,AGCO,108.67,8109,56,28,29,D,D+,33.05,-1.7,26.7,8.6,AGRICULTRE,13.3
DEC,Diversified Energy,13.1,1020.9,22,28,34,C,C+,33.05,-12.1,6.2,12.3,ENERGY,-16.6
MFIC,MidCap Financial Invt,12.2,1138.3,20,36,39,B,D-,33.05,-6.4,2.1,-9.4,FINANCE,11.1
QTWO,Q2 Holdings,62.26,3887.6,8,35,80,D,D+,33,-30.4,-21.2,-25.5,SOFTWARE,-8
SBC,SBC Medical Group Hldgs,3.65,379.2,9,19,55,B,C-,33,-25.1,-2.1,-50.1,BUSINS SVC,27.6
TDS,Telephone & Data Sys,38.9,4473.5,61,31,25,E,C-,33,-2.5,6.6,37.9,TELECOM,1.1
BXP,BXP,74.18,11748.3,36,26,31,C,C-,32.95,4.9,12.3,-15.3,REAL EST,5.7
LBRX,LB Pharmaceuticals,15.97,403.9,19,48,56,-,-,32.95,NA,NA,NA,MEDICAL,-206.2
TFII,TFI International,90.74,7679.7,16,19,46,B,C-,32.95,1.8,7.3,-32.8,TRANSPRT,18.6
AMT,American Tower REIT,191.52,89679.4,16,23,22,A,C-,32.900000000000006,-17.2,-9.2,-15.2,REAL EST,85.3
OMI,Owens & Minor,5.51,425.6,5,20,52,C,B,32.9,-30.6,-20.9,-59.7,MEDICAL,13.2
TKNO,Alpha Teknova,5.68,303.5,19,35,47,D,C+,32.9,9.9,-14.6,-14.6,MEDICAL,-31
KMPR,Kemper,47.77,2997.2,10,21,38,B,C+,32.85,-21.5,-18.8,-25.4,INSURANCE,14.4
GEF,Greif A,59.86,2841,25,26,44,C,C-,32.8,-10.7,11.3,-4.9,MISC,11.8
LZB,La-Z-Boy,32.73,1348.7,12,19,44,B,C,32.8,-13.8,-15.1,-17.3,RETAIL,12.2
MTDR,Matador Resources,39.31,4893.9,10,19,59,B,D+,32.8,-22.4,-3.5,-25,ENERGY,20.6
LBTYB,Liberty Global Cl B,11.3,3850.3,28,29,5,B,C+,32.75,15.7,8,-2.4,TELECOM,11.5
MOH,Molina Healthcare,163.32,8851.9,7,20,55,B,C-,32.75,3.2,-48,-49.5,MEDICAL,30
ANSC,Agric & Nat Solns Cl A,11.11,478.9,48,29,11,-,B-,32.7,2.1,4.1,7.1,MISC,NA
CBT,Cabot Corp,71.34,3868.1,14,31,76,C,E,32.7,-5.5,-10.3,-35.4,CHEMICAL,29.7
CHD,Church & Dwight,85.89,20923.5,14,22,56,B,D,32.7,-11.7,-14.3,-16.3,CONSUMER,20.6
RAL,Ralliant,43.41,4904.9,17,31,16,C,B+,32.7,-7.5,NA,NA,MACHINE,13.9
VCEL,Vericel,36.32,1832.7,13,37,26,C,B-,32.7,-8.6,-11.6,-15.3,MEDICAL,4
DVA,DaVita,129.19,9237.1,14,28,42,B,D+,32.65,-10.8,-7.4,-19.9,MEDICAL,143.4
HYLN,Hyliion Holdings,2.28,400,78,30,9,E,D+,32.55,30.3,43.4,-6.9,TRANSPRT,-17
BHVN,Biohaven,16.6,1756.1,11,32,40,-,B+,32.5,21.3,-29.1,-68.3,MEDICAL,-185.7
KHC,Kraft Heinz,25.25,29885.9,13,19,47,C,B-,32.4,-12.3,-14.8,-27.9,FOOD/BEV,7.5
KVYO,Klaviyo,26.26,7868.4,9,32,42,A,E,32.4,-19.8,-9.3,-32.1,SOFTWARE,15.4
MNR,Mach Natural Resources,12.18,1441.3,11,24,43,A,D-,32.35,-20.1,-12.7,-26,ENERGY,15.5
ONON,On Holding,41.7,13858.7,12,35,53,B,E,32.35,-16.5,-6.8,-12.4,APPAREL,22.1
BBAR,Banco BBVA Argentina ADR,10.11,2064.8,4,23,59,D,B+,32.3,-35.9,-51.8,-18.3,BANKS,13.6
EGY,Vaalco Energy,3.91,407.6,25,23,39,C,C,32.3,2.1,13.7,-32.1,ENERGY,9
ORGO,Organogenesis Hldgs Cl A,4.26,540.4,56,20,4,D,B,32.3,-10.3,-6,48.4,MEDICAL,7.6
OPT,Opthea ADR,3.41,524.8,17,37,56,-,C-,32.2,0,0,-18.8,MEDICAL,NA
STLA,Stellantis,10.88,32004.9,36,30,16,D,B,32.2,13.6,16.6,-20.2,AUTO,9
ALTI,AlTi Global,3.83,561.7,23,37,67,E,D+,32.15,-12.6,15.7,-6.8,FINANCE,-3.6
CVLG,Covenant Logistics Cl A,20.03,501.1,11,21,52,C,C+,32.15,-20.5,-3.5,-22,TRANSPRT,12.9
SIM,Grupo Simec ADR,27.78,4289.6,25,32,33,C,C-,32.1,-0.6,-0.8,2,METALS,20.8
ETOR,eToro Group,39.27,3287,4,29,44,A,D-,32.050000000000004,-38.4,NA,NA,FINANCE,30.1
BIPC,Brookfield Infrastructure,44.43,5288,59,31,29,-,D-,32.05,6.7,22.6,2,FINANCE,NA
CSGP,CoStar Group,77.89,32998.1,21,33,49,C,D,32.05,-16.2,-6.4,5.4,BUSINS SVC,3.4
FOXF,Fox Factory Holding,24.88,1040,15,30,29,C,B-,32.05,-18.2,17.6,-33.3,LEISURE,4.6
RBBN,Ribbon Communications,3.55,627.8,46,32,25,C,D-,32,-8.9,-1,-4.4,TELECOM,10.3
WSOB,Watsco B,379.35,15381.1,13,23,65,B,E,32,-13.3,-25.2,-23.4,BUILDING,22
MBC,MasterBrand,12.8,1622.1,21,18,36,B,C-,31.95,10,8,-28.9,CONSUMER,14.4
FG,F&G Annuities & Life,29.71,4000.4,12,24,52,B,D,31.9,-7,-15.9,-29.1,INSURANCE,16
WW,WW International,32.69,326.4,11,27,68,-,C,31.85,-14,NA,NA,CONSUMER,NA
HLNE,Hamilton Lane Cl A,118.78,6617.8,8,27,59,B,D-,31.8,-24.1,-19.7,-33.2,FINANCE,44.1
KMB,Kimberly-Clark,118.93,39458.5,18,29,44,B,D-,31.8,-6.9,-10.1,-13.2,CONSUMER,258.5
RES,RPC,4.77,1052.3,13,34,44,D,B-,31.8,-0.8,-4,-20.5,ENERGY,8.7
VZ,Verizon Communications,38.82,163677.7,20,24,54,B,E,31.8,-9.9,-9.3,-7.3,TELECOM,20.2
ALDF,Aldel Financial II Cl A,10.49,313.2,45,28,5,-,B,31.75,0.5,3.7,NA,MISC,144.4
DAR,Darling Ingredients,34.55,5465.3,28,29,25,D,B,31.75,-1.8,13.5,-8.5,AGRICULTRE,6.2
GIS,General Mills,47.41,25289.3,13,18,45,C,B-,31.75,-6.9,-15.9,-30.9,FOOD/BEV,25.2
MDLZ,Mondelez Intl Cl A,60.77,78633,19,26,52,B,E,31.65,-13.4,-7.2,-13.1,FOOD/BEV,16.5
CLW,Clearwater Paper,19.93,321,7,25,68,C,D+,31.6,-33.3,-19.2,-27.6,MISC,-11.4
ORANY,Orange ADR,15.43,41007.2,25,31,13,C,B-,31.6,-1.4,6.8,39.5,TELECOM,7.6
RXRX,Recursion Pharm,6.04,2622.3,20,36,13,D,A-,31.6,-3.5,5,-5,MEDICAL,-61.9
SPR,Spirit AeroSystems Cl A,39.48,4635.7,61,40,13,-,D-,31.6,-3.7,13.4,24.7,AEROSPACE,NA
TIC,TIC Solutions,12.46,2499.3,61,37,23,D,E,31.6,4.4,26.4,22.8,BUILDING,-9.7
CHE,Chemed,436.62,6362,13,26,59,B,E,31.55,-5.7,-20.1,-26.8,MISC,31.5
TACO,Berto Acquisition,10.58,396.9,36,26,5,-,A-,31.5,-0.3,NA,NA,MISC,NA
BV,BrightView Holdings,13.28,1268.2,14,36,51,D,C,31.450000000000003,-18.1,-3.3,-17.1,BUSINS SVC,9
UMH,UMH Properties,14.68,1246.7,13,31,71,C,E,31.450000000000003,-13.1,-15.7,-23.1,REAL EST,2.7
FIZZ,National Beverage,35.86,3357.2,11,23,52,B,D,31.4,-23.7,-18.5,-21.5,FOOD/BEV,37.2
COUR,Coursera,9.2,1506,28,21,39,B,D-,31.3,1.3,19.5,20.7,SOFTWARE,9.2
MCHP,Microchip Technology,63.17,34091.5,40,34,14,C,D+,31.3,-6.8,34.1,-16.7,CHIPS,10.3
ATEX,Anterix,19.65,368.2,9,22,80,D,C-,31.25,-8.5,-34.8,-40.6,TELECOM,-7.2
NKLR,Terra Innovatum Global,8.63,606.7,13,38,80,-,E,31.25,-21.8,-15.4,NA,ENERGY,NA
HIW,Highwoods Properties,29.73,3213,26,26,41,D,C+,31.200000000000003,-1.7,5.1,-16.5,REAL EST,4.3
MTCH,Match Group,32.62,7849.1,23,35,46,-,C-,31.200000000000003,-4.3,8,-12.8,INTERNET,NA
SABR,Sabre Corp.,2.12,836.4,7,15,66,-,B,31.200000000000003,-32.9,-2.3,-42.4,LEISURE,NA
MTH,Meritage Homes,71.41,5081.2,22,25,47,C,D+,31.15,0.5,3.6,-23,BUILDING,16.1
ARLP,Alliance Resource Ptrs,23.05,2960.3,13,33,54,C,D,31.05,-17.6,-16,-9.6,ENERGY,19.7
GLNG,Golar LNG,38.12,3987.2,23,34,9,C,B-,31.05,-6.6,-5.1,1.6,ENERGY,2.5
BBDC,Barings BDC,8.93,939.1,21,30,60,C,E,31,-6.7,1.1,-9.4,FINANCE,11
BNTX,BioNTech ADR,105.66,25399.8,21,43,25,C,D+,31,-7.8,-12.3,-5.4,MEDICAL,-3.4
JKS,JinkoSolar Holding ADR,21.54,1110.6,48,37,5,E,B-,31,-10.3,27.9,0,ENERGY,0.3
AEXA,Amer Exceptionalism Acqn,11.66,501.8,73,30,1,-,-,30.95,NA,NA,NA,MISC,NA
GNK,Genco Shipping & Trading,16.02,688.2,56,28,6,D,C,30.95,-1,24.5,2.3,TRANSPRT,7.9
IP,International Paper,48.87,25802.5,19,29,32,C,C,30.9,-10.8,2.6,0.5,MISC,4.8
COLM,Columbia Sportswear,53.62,2936.8,10,33,63,C,D-,30.85,-11.3,-18.7,-30.2,APPAREL,12.4
SCL,Stepan Co,46.14,1041.7,11,28,68,D,C-,30.85,-18.6,-5.1,-36.7,CHEMICAL,4.2
ODFL,Old Dominion Freight Line,136.12,28765.6,11,20,59,B,D-,30.8,-18.9,-14.3,-29,TRANSPRT,27.9
CCII,Cohen Circle Acqn II Cl A,10.35,359.1,45,24,5,-,B,30.75,NA,NA,NA,MISC,-174.4
KLC,KinderCare Learning Cos.,6.11,721.7,2,27,80,C,D-,30.75,-38.8,-48.9,-78.5,CONSUMER,5.7
MMI,Marcus & Millichap,31.38,1223.7,20,26,15,C,B,30.75,0.1,1.7,-18.9,REAL EST,-1.9
SNAP,Snap,7.95,13434.2,11,28,5,B,B,30.75,-18.4,-4.6,-22.6,INTERNET,20
KNX,Knight-Swift Transport,45.33,7357.1,25,25,41,D,C+,30.700000000000003,-0.5,12.3,-12.7,TRANSPRT,2.4
NKE,Nike Cl B,69.11,102158.5,25,27,26,C,C,30.7,-8.4,18.2,-12.6,APPAREL,23.3
AKR,Acadia Realty Trust,19.89,2605.8,25,29,17,C,C+,30.65,5,1.5,-18,REAL EST,1.2
APOG,Apogee Enterprises,39.12,841.5,11,25,52,B,D-,30.65,-7.8,-2.4,-47.6,BUILDING,22.7
ALMS,Alumis,4.51,469.3,16,30,33,-,B,30.6,16.8,4.6,-62.3,MEDICAL,NA
ASPN,Aspen Aerogels,8.5,700.1,26,18,4,B,B-,30.55,9.3,55.7,-56.2,CHEMICAL,7.4
HPQ,HP,27.66,25853.8,25,27,44,-,C,30.55,7.7,9.2,-24.2,COMPUTER,NA
OXY,Occidental Petroleum,42.57,41907.6,20,28,49,C,D,30.55,-4.6,5.4,-17.1,ENERGY,12.6
AACI,Armada Acquisition II,10.28,324.7,40,23,5,-,B+,30.5,1.9,NA,NA,MISC,NA
ATHM,Autohome ADR,25.99,3089.4,20,33,30,C,C-,30.5,-7.9,-7.3,-9.3,INTERNET,8.6
EDN,Empresa Distribuid ADR,19.38,878.3,6,19,15,B,B+,30.5,-24.2,-39.2,-24.8,UTILITY,32.9
OS,OneStream Cl A,17.99,4306,7,31,80,D,D,30.5,-28.2,-15.4,-42.2,SOFTWARE,-86.1
WLYB,John Wiley & Sons B,37.05,2001.8,15,21,57,C,D+,30.4,-6.2,-12.9,-24.8,MEDIA,26.6
EWTX,Edgewise Therapeutics,15.18,1599.1,13,29,18,-,A,30.35,3.8,-1.4,-56.2,MEDICAL,-34.4
PAR,Par Technology,36.23,1470.2,4,34,73,C,E,30.35,-46.9,-39.1,-39.3,COMPUTER,-4.3
UNF,Unifirst,161.45,2993.6,15,17,49,C,C,30.3,-7.5,-8.5,-14.6,BUSINS SVC,6.9
BLUW,Blue Water Acqn III Cl A,10.03,324,32,25,5,-,A-,30.25,NA,NA,NA,MISC,NA
NSIT,Insight Enterprises,108.95,3428.7,7,22,65,C,D+,30.25,-24.6,-20.8,-48.3,RETAIL,19.3
ABR,Arbor Realty Trust,11.82,2273,20,20,26,C,B-,30.2,-1.7,5.8,-23.3,REAL EST,11.3
FIP,FTAI Infrastructure,5.66,651.4,16,25,31,D,B+,30.2,-15.6,32.9,-37.8,TRANSPRT,-66.2
LSTR,Landstar System,130.17,4510.8,14,16,26,C,B+,30.2,-7.6,-7,-26.9,TRANSPRT,20
WPP,WPP ADR,23.92,5159.8,6,19,44,C,B-,30.05,-18.1,-36.2,-55.2,BUSINS SVC,28.1
BULL,Webull,11.51,5577.6,12,29,80,-,D-,30,-28.5,-41,0.5,FINANCE,NA
GTEN,Gores Holdings X Cl A,10.4,468.8,36,25,5,-,B+,30,-0.2,NA,NA,MISC,NA
TFIN,Triumph Financial,59.72,1419.1,16,20,30,D,A-,30,-5.3,15,-33.4,BANKS,1.8
BFA,Brown-Forman Cl A,27.6,13045.7,11,11,41,B,C,29.950000000000003,-10.7,-19.9,-42.7,ALCOHL/TOB,23.1
ARCC,Ares Capital,20.08,14163.8,17,21,52,B,E,29.9,-12.8,-4.8,-7.3,FINANCE,11.4
ASIX,AdvanSix,20.08,539,12,19,48,C,C,29.85,-8.4,-5.5,-31.2,CHEMICAL,7
CTKB,Cytek Biosciences,4.26,542,40,31,23,E,C+,29.85,27.9,11.5,-11.1,MEDICAL,-3.2
CIM,Chimera Investment,13.06,1058.8,21,25,35,B,D-,29.75,-7,11.4,-15.8,REAL EST,8.1
DCTH,Delcath Systems,10.23,357.9,14,31,80,D,E,29.75,-10.3,-15.2,-3.9,MEDICAL,-62.4
SPIR,Spire Global,11.56,376.7,36,28,12,E,B+,29.65,2.5,20.2,28.2,AEROSPACE,-619.3
AMWD,American Woodmark,64.46,939.1,26,26,39,D,C,29.55,15.9,11.8,-31.5,BUILDING,11.6
IRDM,Iridium Communications,18.14,1924.9,6,17,44,B,C-,29.55,-28.2,-21.3,-37.3,TELECOM,15.4
CIVI,Civitas Resources,28.54,2644.5,10,11,40,B,C,29.5,-9.4,-3,-43.8,ENERGY,13.2
CRAQ,Cal Redwood Acqn Cl A,10.08,315.8,36,23,5,-,B+,29.5,0.8,NA,NA,MISC,NA
MRVI,Maravai LifeSciences,3.41,870.8,53,28,2,E,B-,29.4,25.8,64.7,-52.2,MEDICAL,-7.4
TKC,Turkcell Iletisim ADR,6.05,5324,26,36,32,D,C-,29.4,5.2,-3.4,-3.4,TELECOM,6.5
BNED,Barnes & Noble Education,9.46,322.1,22,25,38,E,B,29.35,1.4,-9.9,-7.1,RETAIL,-33.9
PDM,Piedmont Realty Trust,8.43,1049.6,53,22,9,E,B-,29.3,11.8,24.3,-22.5,REAL EST,-2.7
APLE,Apple Hospitality REIT,11.67,2776.5,16,23,60,C,D-,29.25,-6.2,-2.1,-21.8,REAL EST,6.5
KFII,K&F Growth Acquisition II,10.29,403.9,40,23,5,-,B,29.25,1.1,3.2,NA,MISC,NA
RAC,Rithm Acquisition Cl A,10.4,305.9,45,23,5,-,B-,29.25,1.2,4.1,NA,MISC,NA
SZZL,Sizzle Acquisition II,10.16,317.7,40,23,5,-,B,29.25,0.8,NA,NA,MISC,NA
HSIC,Henry Schein,63.84,7741.7,18,28,57,C,E,29.15,-12.1,-3.6,-9.9,MEDICAL,17.2
NMFC,New Mountain Finance,9.57,1032.1,16,28,47,C,D,29.15,-10,-5.4,-17.4,FINANCE,10.9
THS,TreeHouse Foods,19.31,975.2,9,15,47,D,B+,29.15,-8.9,-13.4,-49,FOOD/BEV,6.3
UTZ,Utz Brands,12.47,1763.4,15,21,63,C,D-,29.1,-13.8,-9,-25,FOOD/BEV,16.1
MVIS,MicroVision,1.2,361.2,20,30,39,E,B-,29.05,-20,-0.8,11.1,ELECTRNCS,-134.1
HNST,Honest,3.62,402.8,9,28,80,D,D-,29,-21.1,-23.9,-0.5,CONSUMER,-4.1
KELYB,Kelly Services Cl B,12.43,437.5,21,19,45,C,D+,29,-6.4,8.7,-35.7,BUSINS SVC,6.7
MLR,Miller Industries,40.86,468.2,12,28,45,D,C+,29,-7.3,-3.3,-37.2,AUTO,17
PANL,Pangaea Logistics Solns,4.83,315.1,21,27,16,C,C+,28.95,-4.9,12.9,-23,TRANSPRT,7.9
CGBD,Carlyle Secured Lending,12.57,916.4,11,22,47,B,D-,28.9,-10,-13.8,-27.6,FINANCE,11.6
ARVN,Arvinas,9.21,676.2,14,28,29,D,B,28.8,16.7,0.8,-65.8,MEDICAL,-32.6
PNNT,PennantPark Investment,6.49,423.8,19,28,54,C,E,28.8,-12.2,0.6,-7.7,FINANCE,12.1
TH,Target Hospitality,7.48,746.3,23,17,19,C,B-,28.8,-3.2,17.2,-1.4,LEISURE,17.9
BBWI,Bath & Body Works,27,5567,14,22,61,-,C-,28.700000000000003,-14.1,-9.2,-9.8,RETAIL,NA
DMLP,Dorchester Minerals,25.31,1198.2,14,19,52,B,E,28.65,-7.9,-13.5,-23.3,ENERGY,33.8
FBRT,Franklin BSP Realty Tr,10.83,891,21,25,42,D,C,28.65,3.3,-5.6,-17.4,REAL EST,6.2
CAG,Conagra Brands,18.29,8749,11,12,39,C,B-,28.55,-5.2,-26.6,-37.7,FOOD/BEV,12.7
SCVL,Shoe Carnival,19.28,526.9,11,19,49,C,C-,28.55,-12.7,5.6,-45.8,RETAIL,12.2
TSN,Tyson Foods Cl A,51.38,18279.4,18,22,49,D,C,28.55,-4.9,-16.3,-13,FOOD/BEV,6
AEBI,Aebi Schmidt Holding,11.44,884.3,66,25,10,D,D-,28.5,15.7,NA,NA,AUTO,11.2
BFS,Saul Centers,31.1,757.8,17,21,45,B,E,28.5,-5.7,-4.6,-22.2,REAL EST,14.8
DRDB,Roman DBDR Acquisition II,10.45,320.5,48,22,5,-,C+,28.5,1.7,4,NA,MISC,18.7
DOC,Healthpeak Properties,18.76,13036.8,28,21,6,C,B-,28.45,-0.6,-0.3,-18.4,REAL EST,3.3
HLX,Helix Energy Solutions,7,1028.9,28,27,11,D,B,28.45,16.9,6.4,-24.3,ENERGY,5.1
ASGN,ASGN,46.49,2036.3,8,12,42,C,B-,28.4,-16.5,-10.2,-50.5,BUSINS SVC,13
ELVN,Enliven Therapeutics,20.61,1215.1,22,31,13,-,B,28.35,-6.1,12.6,-28.9,MEDICAL,-32
MAX,MediaAlpha,11.51,782,40,20,4,-,B,28.3,6.1,35.9,-40.4,BUSINS SVC,NA
NTSK,Netskope,22.47,8585.2,32,34,34,-,-,28.3,NA,NA,NA,SOFTWARE,NA
AMBQ,Ambiq Micro,31.09,545.5,11,30,40,D,C+,28.25,NA,NA,NA,CHIPS,-51
HUBG,Hub Group Cl A,35.62,2182.3,21,20,40,D,C+,28.25,-2.9,6.5,-17.2,TRANSPRT,6.3
NCNO,nCino,26.07,3022.6,14,23,45,B,E,28.25,-15,12.5,-31.8,SOFTWARE,7.2
ALVO,Alvotech,8.4,2241.3,12,26,31,-,B,28.2,-8.3,0.4,-35.6,MEDICAL,NA
DNLI,Denali Therapeutics,15.96,2333.5,21,33,17,E,B+,28.15,11.5,3,-39.6,MEDICAL,-38.7
BHC,Bausch Health,6.2,2292.8,18,19,44,-,C+,28.05,-8.6,13.1,-23.6,MEDICAL,NA
LBTYK,Liberty Global Cl C,11.15,3799.2,19,29,5,B,C-,28,7.9,0.5,0.3,TELECOM,11.5
OYSE,Oyster Ents II Acqn,10.05,340.8,36,22,5,-,B,28,NA,NA,NA,MISC,NA
